,id,dataset,int_ext,room,jpg_filename,image_path,orig_tensor_dim
5380,03d282a0bad349ab3067ca6b4dd17b07db55f389,sample_data_2,exterior,misc,03d282a0bad349ab3067ca6b4dd17b07db55f389.jpg,image_data/sample_data_2/misc/03d282a0bad349ab3067ca6b4dd17b07db55f389.jpg,"(430, 645, 3)"
5402,0453ee84c0c93e30877bc52737cf25aa1075e3c9,sample_data_2,exterior,misc,0453ee84c0c93e30877bc52737cf25aa1075e3c9.jpg,image_data/sample_data_2/misc/0453ee84c0c93e30877bc52737cf25aa1075e3c9.jpg,"(430, 645, 3)"
5309,0176d94fe67c2fb910825dade48f5d8f05339649,sample_data_2,exterior,misc,0176d94fe67c2fb910825dade48f5d8f05339649.jpg,image_data/sample_data_2/misc/0176d94fe67c2fb910825dade48f5d8f05339649.jpg,"(430, 645, 3)"
4354,d2da4451da6df546dada3ed33867f633dfc42c51,sample_data,exterior,misc,d2da4451da6df546dada3ed33867f633dfc42c51.jpg,image_data/sample_data/misc/d2da4451da6df546dada3ed33867f633dfc42c51.jpg,"(430, 645, 3)"
5378,03be2f7b3562f3a4b0cff142752bf8b99f7bde99,sample_data_2,exterior,misc,03be2f7b3562f3a4b0cff142752bf8b99f7bde99.jpg,image_data/sample_data_2/misc/03be2f7b3562f3a4b0cff142752bf8b99f7bde99.jpg,"(430, 645, 3)"
5319,01e5ed82886106e4627b5852c5a3abba6f4b3609,sample_data_2,exterior,misc,01e5ed82886106e4627b5852c5a3abba6f4b3609.jpg,image_data/sample_data_2/misc/01e5ed82886106e4627b5852c5a3abba6f4b3609.jpg,"(430, 645, 3)"
5390,040fd3a7ac104025b4902bc26731de22c1ad65d9,sample_data_2,exterior,misc,040fd3a7ac104025b4902bc26731de22c1ad65d9.jpg,image_data/sample_data_2/misc/040fd3a7ac104025b4902bc26731de22c1ad65d9.jpg,"(430, 407, 3)"
5345,02bbd55f1587ada74a9dbcc4596bacfcf4af7929,sample_data_2,exterior,misc,02bbd55f1587ada74a9dbcc4596bacfcf4af7929.jpg,image_data/sample_data_2/misc/02bbd55f1587ada74a9dbcc4596bacfcf4af7929.jpg,"(430, 645, 3)"
5265,000838366f224d8563322edaefaa7b617c53f509,sample_data_2,exterior,misc,000838366f224d8563322edaefaa7b617c53f509.jpg,image_data/sample_data_2/misc/000838366f224d8563322edaefaa7b617c53f509.jpg,"(430, 645, 3)"
5314,01b5f1d078aba40608425e6877cbb7777f28f7c9,sample_data_2,exterior,misc,01b5f1d078aba40608425e6877cbb7777f28f7c9.jpg,image_data/sample_data_2/misc/01b5f1d078aba40608425e6877cbb7777f28f7c9.jpg,"(430, 645, 3)"
5340,029d8d7ce299184c97ac3eb506e236ba34959339,sample_data_2,exterior,misc,029d8d7ce299184c97ac3eb506e236ba34959339.jpg,image_data/sample_data_2/misc/029d8d7ce299184c97ac3eb506e236ba34959339.jpg,"(234, 329, 3)"
5343,02abf3d22ab58944f8059ccd86c8183be7497f09,sample_data_2,exterior,misc,02abf3d22ab58944f8059ccd86c8183be7497f09.jpg,image_data/sample_data_2/misc/02abf3d22ab58944f8059ccd86c8183be7497f09.jpg,"(430, 645, 3)"
5331,022d9c0b285aebcdb4c50e53c3b06e0ab5d14d49,sample_data_2,exterior,misc,022d9c0b285aebcdb4c50e53c3b06e0ab5d14d49.jpg,image_data/sample_data_2/misc/022d9c0b285aebcdb4c50e53c3b06e0ab5d14d49.jpg,"(430, 430, 3)"
5403,045611a295a75d91e83299820f7bc1689cc8ada9 (1),sample_data_2,exterior,misc,045611a295a75d91e83299820f7bc1689cc8ada9 (1).jpg,image_data/sample_data_2/misc/045611a295a75d91e83299820f7bc1689cc8ada9 (1).jpg,"(351, 573, 3)"
5266,000b2eb6b5bf3bade28922c797980859aecac539,sample_data_2,exterior,misc,000b2eb6b5bf3bade28922c797980859aecac539.jpg,image_data/sample_data_2/misc/000b2eb6b5bf3bade28922c797980859aecac539.jpg,"(430, 645, 3)"
