,id,dataset,int_ext,room,jpg_filename,image_path,orig_tensor_dim
14,backyard (111),REI dataset,exterior,backyard,backyard (111).jpg,image_data/REI dataset/backyard/backyard (111).jpg,"(332, 500, 3)"
15,backyard (112),REI dataset,exterior,backyard,backyard (112).jpg,image_data/REI dataset/backyard/backyard (112).jpg,"(331, 500, 3)"
16,backyard (113),REI dataset,exterior,backyard,backyard (113).jpg,image_data/REI dataset/backyard/backyard (113).jpg,"(331, 500, 3)"
17,backyard (114),REI dataset,exterior,backyard,backyard (114).jpg,image_data/REI dataset/backyard/backyard (114).jpg,"(332, 500, 3)"
18,backyard (115),REI dataset,exterior,backyard,backyard (115).jpg,image_data/REI dataset/backyard/backyard (115).jpg,"(324, 500, 3)"
19,backyard (116),REI dataset,exterior,backyard,backyard (116).jpg,image_data/REI dataset/backyard/backyard (116).jpg,"(500, 375, 3)"
20,backyard (117),REI dataset,exterior,backyard,backyard (117).jpg,image_data/REI dataset/backyard/backyard (117).jpg,"(331, 500, 3)"
21,backyard (118),REI dataset,exterior,backyard,backyard (118).jpg,image_data/REI dataset/backyard/backyard (118).jpg,"(375, 500, 3)"
22,backyard (119),REI dataset,exterior,backyard,backyard (119).jpg,image_data/REI dataset/backyard/backyard (119).jpg,"(375, 500, 3)"
23,backyard (12),REI dataset,exterior,backyard,backyard (12).jpg,image_data/REI dataset/backyard/backyard (12).jpg,"(375, 500, 3)"
24,backyard (120),REI dataset,exterior,backyard,backyard (120).jpg,image_data/REI dataset/backyard/backyard (120).jpg,"(375, 500, 3)"
25,backyard (121),REI dataset,exterior,backyard,backyard (121).jpg,image_data/REI dataset/backyard/backyard (121).jpg,"(333, 500, 3)"
26,backyard (122),REI dataset,exterior,backyard,backyard (122).jpg,image_data/REI dataset/backyard/backyard (122).jpg,"(375, 500, 3)"
27,backyard (123),REI dataset,exterior,backyard,backyard (123).jpg,image_data/REI dataset/backyard/backyard (123).jpg,"(332, 500, 3)"
28,backyard (124),REI dataset,exterior,backyard,backyard (124).jpg,image_data/REI dataset/backyard/backyard (124).jpg,"(375, 500, 3)"
29,backyard (125),REI dataset,exterior,backyard,backyard (125).jpg,image_data/REI dataset/backyard/backyard (125).jpg,"(331, 500, 3)"
30,backyard (126),REI dataset,exterior,backyard,backyard (126).jpg,image_data/REI dataset/backyard/backyard (126).jpg,"(334, 500, 3)"
31,backyard (127),REI dataset,exterior,backyard,backyard (127).jpg,image_data/REI dataset/backyard/backyard (127).jpg,"(375, 500, 3)"
32,backyard (128),REI dataset,exterior,backyard,backyard (128).jpg,image_data/REI dataset/backyard/backyard (128).jpg,"(333, 500, 3)"
33,backyard (129),REI dataset,exterior,backyard,backyard (129).jpg,image_data/REI dataset/backyard/backyard (129).jpg,"(333, 500, 3)"
34,backyard (13),REI dataset,exterior,backyard,backyard (13).jpg,image_data/REI dataset/backyard/backyard (13).jpg,"(375, 500, 3)"
35,backyard (130),REI dataset,exterior,backyard,backyard (130).jpg,image_data/REI dataset/backyard/backyard (130).jpg,"(331, 500, 3)"
36,backyard (132),REI dataset,exterior,backyard,backyard (132).jpg,image_data/REI dataset/backyard/backyard (132).jpg,"(333, 500, 3)"
37,backyard (133),REI dataset,exterior,backyard,backyard (133).jpg,image_data/REI dataset/backyard/backyard (133).jpg,"(375, 500, 3)"
38,backyard (134),REI dataset,exterior,backyard,backyard (134).jpg,image_data/REI dataset/backyard/backyard (134).jpg,"(375, 500, 3)"
39,backyard (135),REI dataset,exterior,backyard,backyard (135).jpg,image_data/REI dataset/backyard/backyard (135).jpg,"(500, 375, 3)"
40,backyard (136),REI dataset,exterior,backyard,backyard (136).jpg,image_data/REI dataset/backyard/backyard (136).jpg,"(375, 500, 3)"
41,backyard (137),REI dataset,exterior,backyard,backyard (137).jpg,image_data/REI dataset/backyard/backyard (137).jpg,"(373, 500, 3)"
42,backyard (138),REI dataset,exterior,backyard,backyard (138).jpg,image_data/REI dataset/backyard/backyard (138).jpg,"(333, 500, 3)"
43,backyard (139),REI dataset,exterior,backyard,backyard (139).jpg,image_data/REI dataset/backyard/backyard (139).jpg,"(332, 500, 3)"
44,backyard (14),REI dataset,exterior,backyard,backyard (14).jpg,image_data/REI dataset/backyard/backyard (14).jpg,"(375, 500, 3)"
45,backyard (140),REI dataset,exterior,backyard,backyard (140).jpg,image_data/REI dataset/backyard/backyard (140).jpg,"(375, 500, 3)"
46,backyard (141),REI dataset,exterior,backyard,backyard (141).jpg,image_data/REI dataset/backyard/backyard (141).jpg,"(333, 500, 3)"
47,backyard (142),REI dataset,exterior,backyard,backyard (142).jpg,image_data/REI dataset/backyard/backyard (142).jpg,"(375, 500, 3)"
48,backyard (143),REI dataset,exterior,backyard,backyard (143).jpg,image_data/REI dataset/backyard/backyard (143).jpg,"(375, 500, 3)"
49,backyard (144),REI dataset,exterior,backyard,backyard (144).jpg,image_data/REI dataset/backyard/backyard (144).jpg,"(281, 500, 3)"
50,backyard (145),REI dataset,exterior,backyard,backyard (145).jpg,image_data/REI dataset/backyard/backyard (145).jpg,"(331, 500, 3)"
51,backyard (146),REI dataset,exterior,backyard,backyard (146).jpg,image_data/REI dataset/backyard/backyard (146).jpg,"(333, 500, 3)"
52,backyard (147),REI dataset,exterior,backyard,backyard (147).jpg,image_data/REI dataset/backyard/backyard (147).jpg,"(331, 500, 3)"
53,backyard (148),REI dataset,exterior,backyard,backyard (148).jpg,image_data/REI dataset/backyard/backyard (148).jpg,"(333, 500, 3)"
54,backyard (149),REI dataset,exterior,backyard,backyard (149).jpg,image_data/REI dataset/backyard/backyard (149).jpg,"(375, 500, 3)"
55,backyard (15),REI dataset,exterior,backyard,backyard (15).jpg,image_data/REI dataset/backyard/backyard (15).jpg,"(332, 500, 3)"
56,backyard (150),REI dataset,exterior,backyard,backyard (150).jpg,image_data/REI dataset/backyard/backyard (150).jpg,"(500, 500, 3)"
57,backyard (151),REI dataset,exterior,backyard,backyard (151).jpg,image_data/REI dataset/backyard/backyard (151).jpg,"(333, 500, 3)"
58,backyard (152),REI dataset,exterior,backyard,backyard (152).jpg,image_data/REI dataset/backyard/backyard (152).jpg,"(375, 500, 3)"
59,backyard (153),REI dataset,exterior,backyard,backyard (153).jpg,image_data/REI dataset/backyard/backyard (153).jpg,"(373, 500, 3)"
60,backyard (154),REI dataset,exterior,backyard,backyard (154).jpg,image_data/REI dataset/backyard/backyard (154).jpg,"(332, 500, 3)"
61,backyard (155),REI dataset,exterior,backyard,backyard (155).jpg,image_data/REI dataset/backyard/backyard (155).jpg,"(333, 500, 3)"
62,backyard (156),REI dataset,exterior,backyard,backyard (156).jpg,image_data/REI dataset/backyard/backyard (156).jpg,"(335, 500, 3)"
63,backyard (157),REI dataset,exterior,backyard,backyard (157).jpg,image_data/REI dataset/backyard/backyard (157).jpg,"(375, 500, 3)"
64,backyard (159),REI dataset,exterior,backyard,backyard (159).jpg,image_data/REI dataset/backyard/backyard (159).jpg,"(375, 500, 3)"
65,backyard (16),REI dataset,exterior,backyard,backyard (16).jpg,image_data/REI dataset/backyard/backyard (16).jpg,"(346, 500, 3)"
66,backyard (160),REI dataset,exterior,backyard,backyard (160).jpg,image_data/REI dataset/backyard/backyard (160).jpg,"(333, 500, 3)"
67,backyard (161),REI dataset,exterior,backyard,backyard (161).jpg,image_data/REI dataset/backyard/backyard (161).jpg,"(331, 500, 3)"
68,backyard (162),REI dataset,exterior,backyard,backyard (162).jpg,image_data/REI dataset/backyard/backyard (162).jpg,"(333, 500, 3)"
69,backyard (163),REI dataset,exterior,backyard,backyard (163).jpg,image_data/REI dataset/backyard/backyard (163).jpg,"(375, 500, 3)"
70,backyard (164),REI dataset,exterior,backyard,backyard (164).jpg,image_data/REI dataset/backyard/backyard (164).jpg,"(375, 500, 3)"
71,backyard (165),REI dataset,exterior,backyard,backyard (165).jpg,image_data/REI dataset/backyard/backyard (165).jpg,"(333, 500, 3)"
72,backyard (166),REI dataset,exterior,backyard,backyard (166).jpg,image_data/REI dataset/backyard/backyard (166).jpg,"(333, 500, 3)"
73,backyard (167),REI dataset,exterior,backyard,backyard (167).jpg,image_data/REI dataset/backyard/backyard (167).jpg,"(375, 500, 3)"
74,backyard (168),REI dataset,exterior,backyard,backyard (168).jpg,image_data/REI dataset/backyard/backyard (168).jpg,"(375, 500, 3)"
75,backyard (169),REI dataset,exterior,backyard,backyard (169).jpg,image_data/REI dataset/backyard/backyard (169).jpg,"(375, 500, 3)"
76,backyard (170),REI dataset,exterior,backyard,backyard (170).jpg,image_data/REI dataset/backyard/backyard (170).jpg,"(375, 500, 3)"
77,backyard (171),REI dataset,exterior,backyard,backyard (171).jpg,image_data/REI dataset/backyard/backyard (171).jpg,"(331, 500, 3)"
78,backyard (172),REI dataset,exterior,backyard,backyard (172).jpg,image_data/REI dataset/backyard/backyard (172).jpg,"(372, 500, 3)"
79,backyard (173),REI dataset,exterior,backyard,backyard (173).jpg,image_data/REI dataset/backyard/backyard (173).jpg,"(375, 500, 3)"
80,backyard (174),REI dataset,exterior,backyard,backyard (174).jpg,image_data/REI dataset/backyard/backyard (174).jpg,"(375, 500, 3)"
81,backyard (175),REI dataset,exterior,backyard,backyard (175).jpg,image_data/REI dataset/backyard/backyard (175).jpg,"(332, 500, 3)"
82,backyard (176),REI dataset,exterior,backyard,backyard (176).jpg,image_data/REI dataset/backyard/backyard (176).jpg,"(333, 500, 3)"
83,backyard (177),REI dataset,exterior,backyard,backyard (177).jpg,image_data/REI dataset/backyard/backyard (177).jpg,"(375, 500, 3)"
84,backyard (178),REI dataset,exterior,backyard,backyard (178).jpg,image_data/REI dataset/backyard/backyard (178).jpg,"(331, 500, 3)"
85,backyard (179),REI dataset,exterior,backyard,backyard (179).jpg,image_data/REI dataset/backyard/backyard (179).jpg,"(375, 500, 3)"
86,backyard (180),REI dataset,exterior,backyard,backyard (180).jpg,image_data/REI dataset/backyard/backyard (180).jpg,"(333, 500, 3)"
87,backyard (181),REI dataset,exterior,backyard,backyard (181).jpg,image_data/REI dataset/backyard/backyard (181).jpg,"(331, 500, 3)"
88,backyard (182),REI dataset,exterior,backyard,backyard (182).jpg,image_data/REI dataset/backyard/backyard (182).jpg,"(375, 500, 3)"
89,backyard (183),REI dataset,exterior,backyard,backyard (183).jpg,image_data/REI dataset/backyard/backyard (183).jpg,"(282, 500, 3)"
90,backyard (185),REI dataset,exterior,backyard,backyard (185).jpg,image_data/REI dataset/backyard/backyard (185).jpg,"(333, 500, 3)"
91,backyard (186),REI dataset,exterior,backyard,backyard (186).jpg,image_data/REI dataset/backyard/backyard (186).jpg,"(375, 500, 3)"
92,backyard (187),REI dataset,exterior,backyard,backyard (187).jpg,image_data/REI dataset/backyard/backyard (187).jpg,"(375, 500, 3)"
93,backyard (188),REI dataset,exterior,backyard,backyard (188).jpg,image_data/REI dataset/backyard/backyard (188).jpg,"(375, 500, 3)"
94,backyard (189),REI dataset,exterior,backyard,backyard (189).jpg,image_data/REI dataset/backyard/backyard (189).jpg,"(333, 500, 3)"
95,backyard (19),REI dataset,exterior,backyard,backyard (19).jpg,image_data/REI dataset/backyard/backyard (19).jpg,"(375, 500, 3)"
96,backyard (190),REI dataset,exterior,backyard,backyard (190).jpg,image_data/REI dataset/backyard/backyard (190).jpg,"(333, 500, 3)"
97,backyard (191),REI dataset,exterior,backyard,backyard (191).jpg,image_data/REI dataset/backyard/backyard (191).jpg,"(333, 500, 3)"
98,backyard (192),REI dataset,exterior,backyard,backyard (192).jpg,image_data/REI dataset/backyard/backyard (192).jpg,"(333, 500, 3)"
99,backyard (193),REI dataset,exterior,backyard,backyard (193).jpg,image_data/REI dataset/backyard/backyard (193).jpg,"(330, 500, 3)"
100,backyard (194),REI dataset,exterior,backyard,backyard (194).jpg,image_data/REI dataset/backyard/backyard (194).jpg,"(333, 500, 3)"
101,backyard (195),REI dataset,exterior,backyard,backyard (195).jpg,image_data/REI dataset/backyard/backyard (195).jpg,"(371, 500, 3)"
102,backyard (196),REI dataset,exterior,backyard,backyard (196).jpg,image_data/REI dataset/backyard/backyard (196).jpg,"(333, 500, 3)"
103,backyard (197),REI dataset,exterior,backyard,backyard (197).jpg,image_data/REI dataset/backyard/backyard (197).jpg,"(375, 500, 3)"
104,backyard (198),REI dataset,exterior,backyard,backyard (198).jpg,image_data/REI dataset/backyard/backyard (198).jpg,"(333, 500, 3)"
105,backyard (199),REI dataset,exterior,backyard,backyard (199).jpg,image_data/REI dataset/backyard/backyard (199).jpg,"(334, 500, 3)"
106,backyard (2),REI dataset,exterior,backyard,backyard (2).jpg,image_data/REI dataset/backyard/backyard (2).jpg,"(375, 500, 3)"
107,backyard (20),REI dataset,exterior,backyard,backyard (20).jpg,image_data/REI dataset/backyard/backyard (20).jpg,"(375, 500, 3)"
108,backyard (200),REI dataset,exterior,backyard,backyard (200).jpg,image_data/REI dataset/backyard/backyard (200).jpg,"(375, 500, 3)"
109,backyard (201),REI dataset,exterior,backyard,backyard (201).jpg,image_data/REI dataset/backyard/backyard (201).jpg,"(375, 500, 3)"
110,backyard (202),REI dataset,exterior,backyard,backyard (202).jpg,image_data/REI dataset/backyard/backyard (202).jpg,"(333, 500, 3)"
111,backyard (203),REI dataset,exterior,backyard,backyard (203).jpg,image_data/REI dataset/backyard/backyard (203).jpg,"(332, 500, 3)"
112,backyard (204),REI dataset,exterior,backyard,backyard (204).jpg,image_data/REI dataset/backyard/backyard (204).jpg,"(333, 500, 3)"
113,backyard (205),REI dataset,exterior,backyard,backyard (205).jpg,image_data/REI dataset/backyard/backyard (205).jpg,"(375, 500, 3)"
114,backyard (206),REI dataset,exterior,backyard,backyard (206).jpg,image_data/REI dataset/backyard/backyard (206).jpg,"(375, 500, 3)"
115,backyard (207),REI dataset,exterior,backyard,backyard (207).jpg,image_data/REI dataset/backyard/backyard (207).jpg,"(333, 500, 3)"
116,backyard (208),REI dataset,exterior,backyard,backyard (208).jpg,image_data/REI dataset/backyard/backyard (208).jpg,"(332, 500, 3)"
117,backyard (209),REI dataset,exterior,backyard,backyard (209).jpg,image_data/REI dataset/backyard/backyard (209).jpg,"(331, 500, 3)"
118,backyard (21),REI dataset,exterior,backyard,backyard (21).jpg,image_data/REI dataset/backyard/backyard (21).jpg,"(333, 500, 3)"
119,backyard (210),REI dataset,exterior,backyard,backyard (210).jpg,image_data/REI dataset/backyard/backyard (210).jpg,"(333, 500, 3)"
120,backyard (211),REI dataset,exterior,backyard,backyard (211).jpg,image_data/REI dataset/backyard/backyard (211).jpg,"(375, 500, 3)"
121,backyard (212),REI dataset,exterior,backyard,backyard (212).jpg,image_data/REI dataset/backyard/backyard (212).jpg,"(375, 500, 3)"
122,backyard (213),REI dataset,exterior,backyard,backyard (213).jpg,image_data/REI dataset/backyard/backyard (213).jpg,"(331, 500, 3)"
123,backyard (214),REI dataset,exterior,backyard,backyard (214).jpg,image_data/REI dataset/backyard/backyard (214).jpg,"(333, 500, 3)"
124,backyard (215),REI dataset,exterior,backyard,backyard (215).jpg,image_data/REI dataset/backyard/backyard (215).jpg,"(375, 500, 3)"
125,backyard (216),REI dataset,exterior,backyard,backyard (216).jpg,image_data/REI dataset/backyard/backyard (216).jpg,"(332, 500, 3)"
126,backyard (217),REI dataset,exterior,backyard,backyard (217).jpg,image_data/REI dataset/backyard/backyard (217).jpg,"(500, 333, 3)"
127,backyard (218),REI dataset,exterior,backyard,backyard (218).jpg,image_data/REI dataset/backyard/backyard (218).jpg,"(375, 500, 3)"
128,backyard (219),REI dataset,exterior,backyard,backyard (219).jpg,image_data/REI dataset/backyard/backyard (219).jpg,"(333, 500, 3)"
129,backyard (220),REI dataset,exterior,backyard,backyard (220).jpg,image_data/REI dataset/backyard/backyard (220).jpg,"(333, 500, 3)"
130,backyard (221),REI dataset,exterior,backyard,backyard (221).jpg,image_data/REI dataset/backyard/backyard (221).jpg,"(333, 500, 3)"
131,backyard (222),REI dataset,exterior,backyard,backyard (222).jpg,image_data/REI dataset/backyard/backyard (222).jpg,"(375, 500, 3)"
132,backyard (223),REI dataset,exterior,backyard,backyard (223).jpg,image_data/REI dataset/backyard/backyard (223).jpg,"(333, 500, 3)"
133,backyard (224),REI dataset,exterior,backyard,backyard (224).jpg,image_data/REI dataset/backyard/backyard (224).jpg,"(375, 500, 3)"
134,backyard (225),REI dataset,exterior,backyard,backyard (225).jpg,image_data/REI dataset/backyard/backyard (225).jpg,"(375, 500, 3)"
135,backyard (226),REI dataset,exterior,backyard,backyard (226).jpg,image_data/REI dataset/backyard/backyard (226).jpg,"(375, 500, 3)"
136,backyard (227),REI dataset,exterior,backyard,backyard (227).jpg,image_data/REI dataset/backyard/backyard (227).jpg,"(375, 500, 3)"
137,backyard (229),REI dataset,exterior,backyard,backyard (229).jpg,image_data/REI dataset/backyard/backyard (229).jpg,"(332, 500, 3)"
138,backyard (23),REI dataset,exterior,backyard,backyard (23).jpg,image_data/REI dataset/backyard/backyard (23).jpg,"(333, 500, 3)"
139,backyard (230),REI dataset,exterior,backyard,backyard (230).jpg,image_data/REI dataset/backyard/backyard (230).jpg,"(333, 500, 3)"
140,backyard (231),REI dataset,exterior,backyard,backyard (231).jpg,image_data/REI dataset/backyard/backyard (231).jpg,"(333, 500, 3)"
141,backyard (232),REI dataset,exterior,backyard,backyard (232).jpg,image_data/REI dataset/backyard/backyard (232).jpg,"(373, 500, 3)"
142,backyard (233),REI dataset,exterior,backyard,backyard (233).jpg,image_data/REI dataset/backyard/backyard (233).jpg,"(373, 500, 3)"
143,backyard (234),REI dataset,exterior,backyard,backyard (234).jpg,image_data/REI dataset/backyard/backyard (234).jpg,"(373, 500, 3)"
144,backyard (236),REI dataset,exterior,backyard,backyard (236).jpg,image_data/REI dataset/backyard/backyard (236).jpg,"(333, 500, 3)"
145,backyard (237),REI dataset,exterior,backyard,backyard (237).jpg,image_data/REI dataset/backyard/backyard (237).jpg,"(375, 500, 3)"
146,backyard (238),REI dataset,exterior,backyard,backyard (238).jpg,image_data/REI dataset/backyard/backyard (238).jpg,"(332, 500, 3)"
147,backyard (239),REI dataset,exterior,backyard,backyard (239).jpg,image_data/REI dataset/backyard/backyard (239).jpg,"(332, 500, 3)"
148,backyard (24),REI dataset,exterior,backyard,backyard (24).jpg,image_data/REI dataset/backyard/backyard (24).jpg,"(332, 500, 3)"
149,backyard (240),REI dataset,exterior,backyard,backyard (240).jpg,image_data/REI dataset/backyard/backyard (240).jpg,"(374, 500, 3)"
150,backyard (241),REI dataset,exterior,backyard,backyard (241).jpg,image_data/REI dataset/backyard/backyard (241).jpg,"(375, 500, 3)"
151,backyard (242),REI dataset,exterior,backyard,backyard (242).jpg,image_data/REI dataset/backyard/backyard (242).jpg,"(332, 500, 3)"
152,backyard (243),REI dataset,exterior,backyard,backyard (243).jpg,image_data/REI dataset/backyard/backyard (243).jpg,"(331, 500, 3)"
153,backyard (244),REI dataset,exterior,backyard,backyard (244).jpg,image_data/REI dataset/backyard/backyard (244).jpg,"(332, 500, 3)"
154,backyard (245),REI dataset,exterior,backyard,backyard (245).jpg,image_data/REI dataset/backyard/backyard (245).jpg,"(375, 500, 3)"
155,backyard (246),REI dataset,exterior,backyard,backyard (246).jpg,image_data/REI dataset/backyard/backyard (246).jpg,"(333, 500, 3)"
156,backyard (247),REI dataset,exterior,backyard,backyard (247).jpg,image_data/REI dataset/backyard/backyard (247).jpg,"(500, 281, 3)"
157,backyard (248),REI dataset,exterior,backyard,backyard (248).jpg,image_data/REI dataset/backyard/backyard (248).jpg,"(281, 500, 3)"
158,backyard (249),REI dataset,exterior,backyard,backyard (249).jpg,image_data/REI dataset/backyard/backyard (249).jpg,"(375, 500, 3)"
159,backyard (25),REI dataset,exterior,backyard,backyard (25).jpg,image_data/REI dataset/backyard/backyard (25).jpg,"(375, 500, 3)"
160,backyard (250),REI dataset,exterior,backyard,backyard (250).jpg,image_data/REI dataset/backyard/backyard (250).jpg,"(375, 500, 3)"
161,backyard (251),REI dataset,exterior,backyard,backyard (251).jpg,image_data/REI dataset/backyard/backyard (251).jpg,"(375, 500, 3)"
162,backyard (252),REI dataset,exterior,backyard,backyard (252).jpg,image_data/REI dataset/backyard/backyard (252).jpg,"(375, 500, 3)"
163,backyard (253),REI dataset,exterior,backyard,backyard (253).jpg,image_data/REI dataset/backyard/backyard (253).jpg,"(334, 500, 3)"
164,backyard (254),REI dataset,exterior,backyard,backyard (254).jpg,image_data/REI dataset/backyard/backyard (254).jpg,"(375, 500, 3)"
165,backyard (255),REI dataset,exterior,backyard,backyard (255).jpg,image_data/REI dataset/backyard/backyard (255).jpg,"(333, 500, 3)"
166,backyard (257),REI dataset,exterior,backyard,backyard (257).jpg,image_data/REI dataset/backyard/backyard (257).jpg,"(374, 500, 3)"
167,backyard (258),REI dataset,exterior,backyard,backyard (258).jpg,image_data/REI dataset/backyard/backyard (258).jpg,"(333, 500, 3)"
168,backyard (259),REI dataset,exterior,backyard,backyard (259).jpg,image_data/REI dataset/backyard/backyard (259).jpg,"(334, 500, 3)"
169,backyard (26),REI dataset,exterior,backyard,backyard (26).jpg,image_data/REI dataset/backyard/backyard (26).jpg,"(334, 500, 3)"
170,backyard (260),REI dataset,exterior,backyard,backyard (260).jpg,image_data/REI dataset/backyard/backyard (260).jpg,"(375, 500, 3)"
171,backyard (261),REI dataset,exterior,backyard,backyard (261).jpg,image_data/REI dataset/backyard/backyard (261).jpg,"(375, 500, 3)"
172,backyard (262),REI dataset,exterior,backyard,backyard (262).jpg,image_data/REI dataset/backyard/backyard (262).jpg,"(375, 500, 3)"
173,backyard (265),REI dataset,exterior,backyard,backyard (265).jpg,image_data/REI dataset/backyard/backyard (265).jpg,"(375, 500, 3)"
174,backyard (267),REI dataset,exterior,backyard,backyard (267).jpg,image_data/REI dataset/backyard/backyard (267).jpg,"(375, 500, 3)"
175,backyard (268),REI dataset,exterior,backyard,backyard (268).jpg,image_data/REI dataset/backyard/backyard (268).jpg,"(375, 500, 3)"
176,backyard (269),REI dataset,exterior,backyard,backyard (269).jpg,image_data/REI dataset/backyard/backyard (269).jpg,"(375, 500, 3)"
177,backyard (27),REI dataset,exterior,backyard,backyard (27).jpg,image_data/REI dataset/backyard/backyard (27).jpg,"(333, 500, 3)"
178,backyard (270),REI dataset,exterior,backyard,backyard (270).jpg,image_data/REI dataset/backyard/backyard (270).jpg,"(375, 500, 3)"
179,backyard (271),REI dataset,exterior,backyard,backyard (271).jpg,image_data/REI dataset/backyard/backyard (271).jpg,"(375, 500, 3)"
180,backyard (272),REI dataset,exterior,backyard,backyard (272).jpg,image_data/REI dataset/backyard/backyard (272).jpg,"(375, 500, 3)"
181,backyard (273),REI dataset,exterior,backyard,backyard (273).jpg,image_data/REI dataset/backyard/backyard (273).jpg,"(375, 500, 3)"
182,backyard (274),REI dataset,exterior,backyard,backyard (274).jpg,image_data/REI dataset/backyard/backyard (274).jpg,"(375, 500, 3)"
183,backyard (275),REI dataset,exterior,backyard,backyard (275).jpg,image_data/REI dataset/backyard/backyard (275).jpg,"(375, 500, 3)"
184,backyard (276),REI dataset,exterior,backyard,backyard (276).jpg,image_data/REI dataset/backyard/backyard (276).jpg,"(375, 500, 3)"
185,backyard (277),REI dataset,exterior,backyard,backyard (277).jpg,image_data/REI dataset/backyard/backyard (277).jpg,"(375, 500, 3)"
186,backyard (278),REI dataset,exterior,backyard,backyard (278).jpg,image_data/REI dataset/backyard/backyard (278).jpg,"(375, 500, 3)"
187,backyard (279),REI dataset,exterior,backyard,backyard (279).jpg,image_data/REI dataset/backyard/backyard (279).jpg,"(375, 500, 3)"
188,backyard (28),REI dataset,exterior,backyard,backyard (28).jpg,image_data/REI dataset/backyard/backyard (28).jpg,"(500, 375, 3)"
189,backyard (280),REI dataset,exterior,backyard,backyard (280).jpg,image_data/REI dataset/backyard/backyard (280).jpg,"(375, 500, 3)"
190,backyard (281),REI dataset,exterior,backyard,backyard (281).jpg,image_data/REI dataset/backyard/backyard (281).jpg,"(375, 500, 3)"
191,backyard (282),REI dataset,exterior,backyard,backyard (282).jpg,image_data/REI dataset/backyard/backyard (282).jpg,"(375, 500, 3)"
192,backyard (283),REI dataset,exterior,backyard,backyard (283).jpg,image_data/REI dataset/backyard/backyard (283).jpg,"(375, 500, 3)"
193,backyard (284),REI dataset,exterior,backyard,backyard (284).jpg,image_data/REI dataset/backyard/backyard (284).jpg,"(375, 500, 3)"
194,backyard (285),REI dataset,exterior,backyard,backyard (285).jpg,image_data/REI dataset/backyard/backyard (285).jpg,"(375, 500, 3)"
195,backyard (286),REI dataset,exterior,backyard,backyard (286).jpg,image_data/REI dataset/backyard/backyard (286).jpg,"(375, 500, 3)"
196,backyard (287),REI dataset,exterior,backyard,backyard (287).jpg,image_data/REI dataset/backyard/backyard (287).jpg,"(375, 500, 3)"
197,backyard (288),REI dataset,exterior,backyard,backyard (288).jpg,image_data/REI dataset/backyard/backyard (288).jpg,"(375, 500, 3)"
198,backyard (289),REI dataset,exterior,backyard,backyard (289).jpg,image_data/REI dataset/backyard/backyard (289).jpg,"(375, 500, 3)"
199,backyard (29),REI dataset,exterior,backyard,backyard (29).jpg,image_data/REI dataset/backyard/backyard (29).jpg,"(500, 281, 3)"
200,backyard (290),REI dataset,exterior,backyard,backyard (290).jpg,image_data/REI dataset/backyard/backyard (290).jpg,"(375, 500, 3)"
201,backyard (291),REI dataset,exterior,backyard,backyard (291).jpg,image_data/REI dataset/backyard/backyard (291).jpg,"(375, 500, 3)"
202,backyard (292),REI dataset,exterior,backyard,backyard (292).jpg,image_data/REI dataset/backyard/backyard (292).jpg,"(375, 500, 3)"
203,backyard (293),REI dataset,exterior,backyard,backyard (293).jpg,image_data/REI dataset/backyard/backyard (293).jpg,"(375, 500, 3)"
